v,h,H,hW,x
0.23576938230383973,0.42431412353923204,0.42715412353923204,0.0,0.59
0.2357350666666667,0.4243224666666666,0.42716,0.0,0.595
0.23572,0.4243308,0.4271608,0.0,0.6
0.23572,0.42433913333333334,0.42716913333333334,0.0,0.605
0.23571252086811353,0.4243474791318865,0.4271774791318865,0.0,0.61
0.23571,0.42435581666666666,0.42718581666666666,0.0,0.615
0.2357058430717863,0.4243641569282137,0.4271941569282137,0.0,0.62
0.2357,0.4243725,0.4272025,0.0,0.625
0.2356991652754591,0.42438,0.42721,0.0,0.63
0.2356908180300501,0.42438,0.42721,0.0,0.635
0.23569,0.42438751666666663,0.42721751666666663,0.0,0.64
0.2356841402337229,0.42439585976627714,0.42722585976627714,0.0,0.645
0.23568,0.4244042,0.4272342,0.0,0.65
0.23567746243739565,0.42441253756260433,0.42724253756260433,0.0,0.655
0.23566911666666665,0.42442088333333333,0.42725088333333333,0.0,0.66
0.23566078333333335,0.42442921666666666,0.42725921666666666,0.0,0.665
0.23566,0.4244451252086811,0.4272751252086811,0.0,0.67
0.2356541,0.4244559,0.4272859,0.0,0.675
0.2356457595993322,0.42446424040066777,0.42729424040066777,0.0,0.68
0.23563741666666665,0.4244725833333334,0.4273025833333334,0.0,0.685
0.23563,0.424480918196995,0.427310918196995,0.0,0.6900000000000001
0.23563,0.424489265442404,0.427319265442404,0.0,0.6950000000000001
0.2356224,0.4244976,0.4273276,0.0,0.7000000000000001
0.2356140567612688,0.4245059432387312,0.4273359432387312,0.0,0.705
0.23561,0.42451428333333335,0.42734428333333335,0.0,0.71
0.23560737896494158,0.4245252420701169,0.42735262103505844,0.0,0.715
0.2356,0.42454096666666663,0.42736193333333333,0.0,0.72
0.2356,0.42454929999999996,0.4273786,0.0,0.725
0.23559236666666666,0.42455763333333335,0.42738763333333335,0.0,0.73
0.23558402337228715,0.42456597662771284,0.42739597662771284,0.0,0.735
0.23558,0.4245743238731219,0.4274,0.0,0.74
0.23557733333333333,0.42458266666666666,0.42740266666666665,0.0,0.745
0.23557,0.424591,0.42741100000000004,0.0,0.75
0.23557,0.42459933333333333,0.4274193333333334,0.0,0.755
0.2355623205342237,0.42460767946577627,0.42742767946577626,0.0,0.76
0.23556,0.42461,0.42743601666666664,0.0,0.765
0.23556,0.4246143572621035,0.4274443572621035,0.0,0.77
0.2355573,0.4246227,0.4274527,0.0,0.775
0.23555,0.42463103505843075,0.42746103505843075,0.0,0.78
