v,h,H,hW,x
0.23851,0.41947466666666666,0.4223746666666667,0.0,0.95
0.23851,0.41948,0.42238,0.0,0.955
0.23850866666666667,0.4194813333333334,0.42238133333333333,0.0,0.96
0.23850033333333331,0.41948966666666665,0.42238966666666666,0.0,0.965
0.2385,0.419498,0.422398,0.0,0.97
0.2385,0.4195,0.4224,0.0,0.975
0.2385,0.41950466666666664,0.4224,0.0,0.98
0.2385,0.41951,0.42240300000000003,0.0,0.985
0.23849866666666666,0.41951,0.42241,0.0,0.99
0.23849033333333333,0.41951,0.42241,0.0,0.995
0.23849,0.419518,0.42241,0.0,1.0
0.23849,0.41952,0.42241633333333334,0.0,1.005
0.23849,0.41952,0.42242,0.0,1.01
0.23849,0.41952,0.42242,0.0,1.015
0.23849,0.41952,0.42242,0.0,1.02
0.23849,0.41952,0.42242,0.0,1.025
0.238482,0.419528,0.42242,0.0,1.03
0.23848,0.41953,0.42242,0.0,1.035
0.23848,0.41953,0.42242,0.0,1.04
0.238483,0.419527,0.42242,0.0,1.045
0.23849,0.41952,0.42242,0.0,1.05
0.23849,0.41952,0.42242,0.0,1.055
0.23849,0.41952,0.42242,0.0,1.06
0.23849,0.41952,0.42242,0.0,1.065
0.23849,0.41952,0.42242,0.0,1.07
0.23849,0.41951683333333334,0.42241683333333335,0.0,1.075
0.23849,0.41951,0.42241,0.0,1.08
0.23849,0.41951,0.42241,0.0,1.085
0.23849816666666665,0.41951,0.4224018333333333,0.0,1.09
0.2385,0.4195035,0.4224,0.0,1.095
0.2385,0.4195,0.42239516666666665,0.0,1.1
0.2385,0.4194968333333333,0.42239,0.0,1.105
0.2385015,0.4194885,0.4223885,0.0,1.11
0.23850983333333334,0.4194801666666667,0.42238016666666667,0.0,1.115
0.23851816666666667,0.4194718333333333,0.42237183333333334,0.0,1.12
0.23852,0.4194635,0.4223635,0.0,1.125
0.23852483333333332,0.41945516666666666,0.42235516666666667,0.0,1.13
0.23853,0.4194468333333333,0.42234683333333334,0.0,1.135
0.23853149999999998,0.4194385,0.4223385,0.0,1.14
0.23853983333333334,0.4194301666666667,0.4223301666666667,0.0,1.145
0.23854816666666667,0.4194218333333333,0.4223218333333333,0.0,1.15
0.23855,0.419407,0.422307,0.0,1.155
0.23855483333333333,0.41939516666666665,0.42229516666666667,0.0,1.16
0.23856316666666666,0.4193868333333333,0.42228683333333333,0.0,1.165
0.2385715,0.419377,0.422277,0.0,1.17
0.23857983333333332,0.41936033333333333,0.42226033333333335,0.0,1.175
0.23858816666666666,0.41934366666666667,0.4222518333333333,0.0,1.18
0.23859650000000002,0.41933349999999997,0.422237,0.0,1.185
0.23860483333333332,0.41932033333333335,0.4222203333333333,0.0,1.19
0.23861322033898305,0.4193035593220339,0.4222035593220339,0.0,1.195
0.23862166666666668,0.419285,0.42218666666666665,0.0,1.2
0.23863,0.41926,0.42217,0.0,1.205
0.23864666666666667,0.41924333333333336,0.422145,0.0,1.21
0.23865666666666668,0.41922000000000004,0.42212666666666665,0.0,1.215
0.23867,0.4192,0.422105,0.0,1.22
0.23868333333333333,0.41918,0.42208,0.0,1.225
0.23869333333333334,0.419155,0.422055,0.0,1.23
0.23871,0.41913,0.42203,0.0,1.235
0.23872666666666667,0.4190966666666667,0.422005,0.0,1.24
0.23874333333333334,0.41907,0.4219733333333333,0.0,1.245
0.23876,0.41903999999999997,0.421945,0.0,1.25
0.23877666666666666,0.4190066666666667,0.42191666666666666,0.0,1.255
0.23879333333333333,0.41897333333333336,0.42188333333333333,0.0,1.26
0.23881,0.41894,0.42185,0.0,1.265
0.238835,0.41890666666666665,0.42180833333333334,0.0,1.27
0.23885333333333333,0.41886666666666666,0.42177333333333333,0.0,1.275
0.238875,0.418825,0.42173499999999997,0.0,1.28
0.2389,0.41878333333333334,0.4216933333333333,0.0,1.285
0.238925,0.41874,0.42164999999999997,0.0,1.29
0.23895,0.41869,0.4216,0.0,1.295
0.238975,0.41864,0.42155000000000004,0.0,1.3
0.23900666666666667,0.41859,0.42150000000000004,0.0,1.305
0.23904,0.418535,0.421445,0.0,1.31
0.2390735593220339,0.41847627118644065,0.4213862711864407,0.0,1.315
0.23910733333333334,0.41841533333333336,0.42132716666666664,0.0,1.32
0.23914066666666667,0.41834866666666665,0.4212686666666666,0.0,1.325
0.239174,0.418282,0.421202,0.0,1.33
0.23921416666666667,0.41821533333333333,0.42112849999999996,0.0,1.335
0.23925583333333333,0.4181435,0.42105349999999997,0.0,1.34
0.23930099999999999,0.418065,0.4209785,0.0,1.345
0.23934916666666667,0.41798166666666664,0.4209016666666667,0.0,1.35
0.23939116666666665,0.4178981666666667,0.4208181666666667,0.0,1.355
0.2394495,0.41780649999999997,0.4207265,0.0,1.36
0.23950100000000002,0.4177148333333333,0.4206348333333333,0.0,1.365
0.23955616666666668,0.4176128333333333,0.420538,0.0,1.37
0.2396145,0.4175045,0.4204345,0.0,1.375
0.23967466666666667,0.4173961666666667,0.42032616666666667,0.0,1.38
0.23974133333333333,0.4172875,0.42021749999999997,0.0,1.385
0.239808,0.4171625,0.4200925,0.0,1.39
0.2398815,0.4170375,0.4199675,0.0,1.395
0.2399565,0.4169021666666667,0.41983733333333334,0.0,1.4
0.240035,0.41676050000000003,0.41970050000000003,0.0,1.405
0.24012016666666666,0.4166151666666667,0.4195551666666667,0.0,1.41
0.24021183333333335,0.41645666666666664,0.41939683333333333,0.0,1.415
0.2403035,0.41629,0.4192385,0.0,1.42
0.240402,0.4161301666666667,0.41907333333333335,0.0,1.425
0.24049683333333333,0.41594083333333337,0.418886,0.0,1.43
0.24059973684210526,0.4157371052631579,0.4186871052631579,0.0,1.435
0.24070983050847458,0.4155371186440678,0.4184889830508475,0.0,1.44
0.24084533333333333,0.4153406666666667,0.4183006666666667,0.0,1.445
0.24097866666666665,0.41510733333333333,0.41806733333333335,0.0,1.45
0.241126,0.414853,0.41782,0.0,1.455
0.24128133333333332,0.414584,0.417554,0.0,1.46
0.241447,0.4143016666666667,0.41727533333333333,0.0,1.465
0.24162199999999998,0.41400600000000004,0.416986,0.0,1.47
0.24179766666666666,0.41369733333333336,0.41667733333333334,0.0,1.475
0.24198933333333333,0.4133806666666666,0.41636066666666666,0.0,1.48
0.242181,0.413043,0.41603,0.0,1.485
0.24238333333333334,0.41269066666666665,0.415686,0.0,1.49
0.2428776666666667,0.412325,0.4153323333333333,0.0,1.495
0.24353,0.41204,0.41506,0.050200666666669766,1.5
0.27416,0.41156,0.41543,0.1823962777777783,1.505
0.27416,0.41156,0.41543,0.14190111111111112,1.51
0.32484999999999953,0.4110254545454545,0.4164227272727272,0.19934245454545688,1.515
0.35723,0.41052,0.41704,0.09717056756756529,1.52
0.39937,0.409775,0.41791999999999996,0.068851,1.525
0.4201,0.40935,0.41835,0.1761379999999965,1.53
0.45141117647058815,0.4086911764705883,0.41909411764705884,0.24369576470588233,1.535
0.4527128571428569,0.40866428571428576,0.4191285714285714,0.07659228571428273,1.54
0.4902625000000006,0.40785666666666665,0.42012583333333336,0.15637562500000896,1.545
0.5302282758620689,0.40694448275862066,0.4212906896551724,0.25135010344827646,1.55
0.5590125714285712,0.40625228571428573,0.42220314285714283,0.263773,1.555
0.5882400000000003,0.4055357142857143,0.4231897142857143,0.18580405714285242,1.56
0.6208558333333332,0.4047325,0.42440375,0.2618862916666681,1.565
0.6528918181818182,0.40404545454545454,0.4258036363636364,0.023841818181818183,1.57
0.6839793333333332,0.403262,0.42713633333333334,0.0940104166666681,1.575
0.7128472500000005,0.40237124999999996,0.42830900000000005,0.06373089999999493,1.58
0.7460091666666664,0.40137066666666665,0.429776,0.18085251666666813,1.585
0.778619767441861,0.40044116279069764,0.43138023255813956,0.20249218604650604,1.59
0.8143524999999998,0.399419,0.4332525,0.2752093500000016,1.595
0.8428941666666672,0.3984023333333333,0.4346275,0.042748516666663045,1.6
0.8727114999999999,0.39729966666666666,0.436153,0.08889956666666823,1.605
0.9074381081081085,0.3961797297297297,0.43820513513513515,0.036871675675671955,1.61
0.9480478333333331,0.3949126666666667,0.44076316666666665,0.18202828333333498,1.615
0.9782023333333337,0.39366416666666665,0.442447,0.2318047833333295,1.62
1.000487,0.39236550000000003,0.4433905,0.28168165000000167,1.625
1.0222703333333327,0.3909571666666667,0.44423216666666665,0.034592483333340474,1.63
1.0434731666666666,0.38954883333333334,0.4450595,0.08413838333333498,1.635
1.0648784999999994,0.3879370000000001,0.4457525,0.13377420000000714,1.64
1.0861531666666664,0.3862165,0.446366,0.1834447666666683,1.645
1.1067438333333328,0.38456733333333337,0.44701366666666664,0.23309415000000716,1.65
1.1263474999999998,0.3831095,0.447777,0.2826668000000016,1.655
1.1461391666666663,0.3812678333333334,0.448227,0.0347134666666738,1.66
1.1649848333333332,0.37937600000000005,0.44855516666666667,0.08426163333333497,1.665
1.1829284999999996,0.37747050000000004,0.44879749999999996,0.13369860000000713,1.67
1.200279833333333,0.3756465,0.4490825,0.18296870000000165,1.675
1.214504333333333,0.37382183333333335,0.44900683333333336,0.2320131500000071,1.68
1.2193005000000001,0.371692,0.44747600000000004,0.28077060000000165,1.685
1.2049755000000004,0.3692253333333334,0.4432426666666668,0.03448060000000708,1.69
1.1900044067796611,0.366795593220339,0.4389840677966102,0.08623418644067996,1.695
1.180437,0.3643256666666667,0.43535333333333337,0.1321622000000014,1.7
1.1727255555555558,0.36254000000000003,0.4326488888888889,0.289788,1.705
1.1472099999999996,0.3591006666666666,0.42619599999999996,0.013058800000000047,1.71
1.12333,0.35679133333333335,0.42111933333333335,0.284222,1.715
1.0954245945945944,0.35349648648648646,0.41467702702702697,0.06108148648648387,1.72
1.0620426666666654,0.3508639999999999,0.40840399999999977,0.09115286666665909,1.725
1.0262819999999995,0.3480963333333333,0.40183533333333327,0.13604273333333053,1.73
0.9914439999999988,0.34442199999999984,0.3945679999999997,0.17569919999999278,1.735
0.9582969767441863,0.34028883720930236,0.38712720930232564,0.268029,1.74
0.9287599999999991,0.33779499999999996,0.38177999999999984,0.26538699999999993,1.745
0.8955326666666663,0.3348513333333333,0.3757539999999999,0.07050773333333038,1.75
0.854604285714286,0.3300138095238096,0.3672833333333334,0.1277950476190503,1.755
0.829318918918918,0.32672108108108094,0.36181837837837816,0.19429121621621132,1.76
0.7895424999999989,0.3215399999999998,0.3533562499999998,0.248016,1.765
0.7166829411764706,0.31429882352941174,0.3405329411764706,0.12123752941176472,1.77
0.685281333333334,0.3102800000000001,0.3342353333333335,0.2305968000000001,1.775
0.6541179310344821,0.30591793103448267,0.3277713793103447,0.2246125517241378,1.78
0.6128951515151534,0.3014263636363638,0.32066515151515185,0.14608760606060145,1.785
0.5284237500000003,0.29395625000000003,0.30826250000000005,0.09235868749999979,1.79
0.45794999999999997,0.28832,0.299035,0.1846685,1.795
0.4160448648648655,0.283448918918919,0.2922759459459461,0.12210972972972411,1.8
0.4154528571428571,0.28026285714285715,0.28905857142857144,0.0,1.805
0.4224625000000002,0.2729024999999998,0.2820006249999998,0.0,1.81
0.4293542857142855,0.265159523809524,0.2745538095238097,0.0,1.815
0.43645750000000005,0.2563407142857142,0.2660503571428571,0.0,1.82
0.45172300000000026,0.24821566666666678,0.2588083333333335,0.0,1.825
0.4999486956521741,0.238314347826087,0.25210565217391306,0.0,1.83
0.49701,0.21970714285714285,0.23269428571428571,0.0,1.835
0.5136727272727276,0.20589272727272717,0.2193499999999999,0.0,1.84
0.6017466666666667,0.18401333333333333,0.20252333333333333,0.0,1.845
0.7105607142857188,0.15676428571428458,0.1827299999999992,0.0,1.85
0.82917,0.13231,0.16759,0.0,1.855
0.9537941379310381,0.11252896551724088,0.15911034482758607,0.0,1.86
1.084301052631579,0.09697736842105262,0.1571042105263158,0.0,1.865
1.1576883333333505,0.08985499999999824,0.15827500000000033,0.0,1.87
1.266965,0.080135,0.16227,0.0,1.875
1.353402424242421,0.0742590909090911,0.16791303030303,0.0,1.88
1.4486100000000004,0.0692642857142857,0.1764671428571429,0.0,1.885
1.5608899999999972,0.06381000000000009,0.18820749999999964,0.0,1.89
1.6275028571428571,0.061677142857142854,0.19688714285714284,0.0,1.895
1.7178483018867894,0.05864113207547181,0.20920396226415053,0.0,1.9
1.7913949999999992,0.05607500000000003,0.2197974999999999,0.0,1.905
1.8533909302325573,0.05423465116279072,0.22953999999999986,0.0,1.91
1.917974166666666,0.05223833333333335,0.23984416666666655,0.0,1.915
1.9714149999999984,0.05062500000000004,0.2487899999999997,0.0,1.92
2.019349166666666,0.049447500000000005,0.25733083333333323,0.0,1.925
2.0632408333333316,0.04862250000000003,0.26563916666666637,0.0,1.93
2.102175689655172,0.04778827586206897,0.2730841379310344,0.0,1.935
2.1361241666666664,0.04691583333333334,0.2795249999999999,0.0,1.94
2.1648106779661025,0.0462072881355932,0.2850932203389832,0.0,1.945
2.1892073333333335,0.045714,0.29000400000000004,0.0,1.95
2.2100280000000003,0.04529799999999999,0.29424900000000015,0.0,1.955
2.2277613333333335,0.044947999999999995,0.2979073333333334,0.0,1.96
2.2427730000000006,0.04465933333333333,0.3010366666666668,0.0,1.965
2.2557660000000004,0.044406,0.30376600000000004,0.0,1.97
2.2669740000000003,0.04419033333333333,0.3061366666666667,0.0,1.975
2.276619333333333,0.04400933333333333,0.30818866666666667,0.0,1.98
2.28491,0.043855,0.30996000000000007,0.0,1.985
2.2919099999999997,0.04373,0.31146,0.0,1.99
2.2977906666666668,0.04362033333333333,0.31273000000000006,0.0,1.995
2.302854,0.04353,0.313824,0.0,2.0
2.307195333333333,0.043451000000000004,0.314762,0.0,2.005
2.31091,0.043381333333333334,0.31556666666666666,0.0,2.01
2.314091,0.043324,0.31626000000000004,0.0,2.015
2.316766,0.043274,0.31684333333333337,0.0,2.02
2.3190116666666665,0.04323166666666667,0.3173346666666666,0.0,2.025
2.320938,0.043196000000000005,0.317752,0.0,2.03
2.322585666666667,0.043167000000000004,0.31811333333333336,0.0,2.035
2.323992,0.04314466666666667,0.31842533333333334,0.0,2.04
2.3251920000000004,0.043127,0.318687,0.0,2.045
2.326208666666667,0.043102,0.318912,0.0,2.05
2.327049,0.04309233333333334,0.319091,0.0,2.055
2.327778,0.043078,0.319248,0.0,2.06
2.3284003333333336,0.04306566666666667,0.319385,0.0,2.065
2.32893186440678,0.04305728813559322,0.3195052542372881,0.0,2.07
2.329393666666667,0.043048833333333335,0.3196116666666667,0.0,2.075
2.329777,0.0430405,0.319695,0.0,2.08
2.3300976666666666,0.04303216666666666,0.3197626666666667,0.0,2.085
2.3303711666666667,0.04303,0.31982316666666666,0.0,2.09
2.330607,0.0430255,0.3198725,0.0,2.095
2.3308095,0.04302,0.31991416666666667,0.0,2.1
2.330981,0.04302,0.31995466666666666,0.0,2.105
2.331131,0.04302,0.319988,0.0,2.11
2.3312575,0.043012166666666664,0.3200135,0.0,2.115
2.331364,0.04301,0.3200385,0.0,2.12
2.331455,0.04301,0.32005900000000004,0.0,2.125
2.331532666666667,0.04301,0.3200756666666667,0.0,2.13
2.3315981666666663,0.04301,0.32009116666666665,0.0,2.135
2.3316565,0.04301,0.3200995,0.0,2.14
2.3316991666666667,0.04301,0.3201156666666667,0.0,2.145
2.3317408333333334,0.04301,0.3201261666666667,0.0,2.15
2.331778,0.04301,0.3201345,0.0,2.155
2.3318084999999997,0.04301,0.32014,0.0,2.16
2.3318335,0.04301,0.32014116666666664,0.0,2.165
2.3318584999999996,0.04301,0.3201495,0.0,2.17
2.3318756666666665,0.04301,0.3201578333333333,0.0,2.1750000000000003
2.3318923333333332,0.04301,0.32016,0.0,2.18
2.331909,0.04301,0.32016,0.0,2.185
2.3319228813559323,0.04301,0.3201628813559322,0.0,2.19
2.3319313333333334,0.04301,0.32017,0.0,2.195
2.3319396666666665,0.04301,0.32017,0.0,2.2
2.331948,0.04301,0.32017,0.0,2.205
2.33195,0.04301,0.32017,0.0,2.21
2.331954666666667,0.04301,0.32017,0.0,2.215
2.33196,0.04301,0.32017,0.0,2.22
2.33196,0.04301,0.32017,0.0,2.225
2.33196,0.04301,0.32017,0.0,2.23
2.3319680000000003,0.04301,0.320178,0.0,2.235
2.33197,0.04301,0.32018,0.0,2.24
2.33197,0.04301,0.32018,0.0,2.245
2.33197,0.04301,0.32018,0.0,2.25
2.3319686666666666,0.04301,0.32018,0.0,2.255
2.3319603333333334,0.04301,0.32018,0.0,2.26
2.33196,0.04301,0.32018,0.0,2.265
2.33196,0.04301,0.3201736666666667,0.0,2.27
2.33196,0.04301,0.32017,0.0,2.275
